Unnamed: 0,brand_powertrain,attention_score
质保时间,长安汽车 插电式混合动力 增程式,6.843
手套箱空间,长安汽车 插电式混合动力 增程式,6.85
保养周期,长安汽车 插电式混合动力 增程式,6.741
靠背加热,长安汽车 插电式混合动力 增程式,6.714
主驾操作区功能,长安汽车 插电式混合动力 增程式,7.126
车门大小,长安汽车 插电式混合动力 增程式,6.787
靠背通风,长安汽车 插电式混合动力 增程式,6.5
充电接口,长安汽车 插电式混合动力 增程式,6.596
座椅头枕音箱,长安汽车 插电式混合动力 增程式,6.043
车门开度,长安汽车 插电式混合动力 增程式,6.775
离地间隙,长安汽车 插电式混合动力 增程式,6.68
接近角,长安汽车 插电式混合动力 增程式,6.458
离去角,长安汽车 插电式混合动力 增程式,6.458
转向回正力,长安汽车 插电式混合动力 增程式,6.717
开关门质感,长安汽车 插电式混合动力 增程式,6.709
可变转向比,长安汽车 插电式混合动力 增程式,6.306
悬架高度,长安汽车 插电式混合动力 增程式,6.585
小桌板,长安汽车 插电式混合动力 增程式,5.956
自动驻车,长安汽车 插电式混合动力 增程式,6.933
天窗,长安汽车 插电式混合动力 增程式,7.065
制动热衰退,长安汽车 插电式混合动力 增程式,6.719
方向盘周边储物空间,长安汽车 插电式混合动力 增程式,6.448
儿童座椅适配,长安汽车 插电式混合动力 增程式,6.547
遮阳帘功能,长安汽车 插电式混合动力 增程式,6.272
后视镜视野,长安汽车 插电式混合动力 增程式,6.91
零重力座椅,长安汽车 插电式混合动力 增程式,6.271
副驾交互区功能,长安汽车 插电式混合动力 增程式,6.518
大床模式空间,长安汽车 插电式混合动力 增程式,6.27
转向座椅肋部支撑,长安汽车 插电式混合动力 增程式,6.067
座椅老板键,长安汽车 插电式混合动力 增程式,6.052
齿轮啸叫,长安汽车 插电式混合动力 增程式,6.343
麋鹿测试,长安汽车 插电式混合动力 增程式,6.752
车顶扶手,长安汽车 插电式混合动力 增程式,6.09
前方视野,长安汽车 插电式混合动力 增程式,7.161
电吸门便利性,长安汽车 插电式混合动力 增程式,6.088
易损件寿命,长安汽车 插电式混合动力 增程式,6.649
敲齿,长安汽车 插电式混合动力 增程式,6.338
吭音,长安汽车 插电式混合动力 增程式,6.338
门把手便利性,长安汽车 插电式混合动力 增程式,6.689
冷暖冰箱,长安汽车 插电式混合动力 增程式,6.047
脚部放置空间,长安汽车 插电式混合动力 增程式,7.35
女王座椅,长安汽车 插电式混合动力 增程式,6.053
爬陡坡性能,长安汽车 插电式混合动力 增程式,7.124
三把锁,长安汽车 插电式混合动力 增程式,5.94
制动辅助ABS/ESP/EPB,长安汽车 插电式混合动力 增程式,7.162
高热工况性能,长安汽车 插电式混合动力 增程式,6.855
高寒工况性能,长安汽车 插电式混合动力 增程式,6.723
侧面视野,长安汽车 插电式混合动力 增程式,7.03
隐私玻璃,长安汽车 插电式混合动力 增程式,6.549
防晒车顶玻璃,长安汽车 插电式混合动力 增程式,6.568
满/超载工况性能,长安汽车 插电式混合动力 增程式,6.859
遮阳帘视野,长安汽车 插电式混合动力 增程式,6.402
雨刮器视野,长安汽车 插电式混合动力 增程式,6.632
门板功能,长安汽车 插电式混合动力 增程式,6.445
高海拔工况性能,长安汽车 插电式混合动力 增程式,6.75
过道宽度,长安汽车 插电式混合动力 增程式,7.068
实用小配置,长安汽车 插电式混合动力 增程式,6.813
制动点头,长安汽车 插电式混合动力 增程式,6.519
除雾功能,长安汽车 插电式混合动力 增程式,6.932
除霜功能,长安汽车 插电式混合动力 增程式,6.932
燃油牌号,长安汽车 插电式混合动力 增程式,6.543
遮阳板,长安汽车 插电式混合动力 增程式,6.631
爬长坡性能,长安汽车 插电式混合动力 增程式,7.089
立柱扶手,长安汽车 插电式混合动力 增程式,6.037
减速玻璃,长安汽车 插电式混合动力 增程式,6.708
轮胎外观,长安汽车 插电式混合动力 增程式,6.374
松油门阻止感,长安汽车 插电式混合动力 增程式,6.508
二三排控制区功能,长安汽车 插电式混合动力 增程式,6.358
空气弹簧,长安汽车 插电式混合动力 增程式,6.063
个性化元素,长安汽车 插电式混合动力 增程式,7.13
主动阻尼悬挂,长安汽车 插电式混合动力 增程式,6.086
陡坡缓降,长安汽车 插电式混合动力 增程式,6.661
后视镜外观,长安汽车 插电式混合动力 增程式,6.452
接缝大小及均匀性,长安汽车 插电式混合动力 增程式,6.792
门把手外观,长安汽车 插电式混合动力 增程式,6.626
卡钳外观,长安汽车 插电式混合动力 增程式,6.464
雨刮器外观,长安汽车 插电式混合动力 增程式,6.192
性价比,长安汽车 纯电动,7.845
外观风格,长安汽车 纯电动,7.406
内饰风格,长安汽车 纯电动,6.573
零百加速,长安汽车 纯电动,7.026
腿部空间,长安汽车 纯电动,6.873
后备箱及周边空间,长安汽车 纯电动,6.472
动力模式切换平顺性,长安汽车 纯电动,6.519
头部空间,长安汽车 纯电动,6.844
日常实际使用电耗,长安汽车 纯电动,6.601
悬架滤振,长安汽车 纯电动,6.262
油门响应,长安汽车 纯电动,6.927
座椅材质,长安汽车 纯电动,6.152
转向精准度,长安汽车 纯电动,6.677
内饰材料及环保,长安汽车 纯电动,5.894
加速平顺性,长安汽车 纯电动,7.036
前脸外观,长安汽车 纯电动,7.449
隔音,长安汽车 纯电动,6.116
车尾外观,长安汽车 纯电动,6.607
车机系统可靠性,长安汽车 纯电动,6.093
车内布局,长安汽车 纯电动,6.49
色彩搭配,长安汽车 纯电动,6.595
中控屏功能,长安汽车 纯电动,6.663
方向盘轻重调节,长安汽车 纯电动,6.287
整车色彩,长安汽车 纯电动,6.689
高速再加速性能,长安汽车 纯电动,6.362
电耗WLTC,长安汽车 纯电动,6.307
语音控制,长安汽车 纯电动,6.201
换挡平顺性,长安汽车 纯电动,6.45
车身比例,长安汽车 纯电动,6.592
风噪,长安汽车 纯电动,5.838
最长续航里程,长安汽车 纯电动,6.607
智能交互,长安汽车 纯电动,6.385
质感、做工,长安汽车 纯电动,6.282
动力系统可靠／耐久,长安汽车 纯电动,6.298
空调制冷速度,长安汽车 纯电动,6.754
NVH异响,长安汽车 纯电动,5.766
座椅宽度,长安汽车 纯电动,6.352
电耗CLTC,长安汽车 纯电动,6.342
路噪,长安汽车 纯电动,5.85
异味,长安汽车 纯电动,5.387
储物,长安汽车 纯电动,6.284
车机屏幕分辨率,长安汽车 纯电动,6.463
辅助驾驶车道保持,长安汽车 纯电动,5.828
自适应巡航,长安汽车 纯电动,5.882
空调制热速度,长安汽车 纯电动,6.469
座椅加热,长安汽车 纯电动,5.951
响应速度,长安汽车 纯电动,6.303
座椅调节便利性,长安汽车 纯电动,6.266
坐垫厚度,长安汽车 纯电动,6.346
自动泊车,长安汽车 纯电动,5.878
氛围灯,长安汽车 纯电动,5.866
发动机噪音,长安汽车 纯电动,5.921
自动紧急制动,长安汽车 纯电动,6.162
座椅通风,长安汽车 纯电动,5.561
空调与通风,长安汽车 纯电动,6.621
桌面APP,长安汽车 纯电动,6.034
气囊,长安汽车 纯电动,6.087
安全带,长安汽车 纯电动,6.213
底盘系统可靠／耐久,长安汽车 纯电动,6.342
车身系统可靠／耐久,长安汽车 纯电动,6.312
车道偏离预警,长安汽车 纯电动,6.074
制动距离,长安汽车 纯电动,6.272
前碰撞预警,长安汽车 纯电动,6.071
厂家口碑,长安汽车 纯电动,6.445
车身刚度,长安汽车 纯电动,6.294
事故车门自动解锁,长安汽车 纯电动,6.147
屏幕尺寸,长安汽车 纯电动,6.487
桌面布局,长安汽车 纯电动,6.135
交互便利性,长安汽车 纯电动,6.308
远程启动／关闭空调,长安汽车 纯电动,6.188
事故车窗自动下降,长安汽车 纯电动,6.045
盲区检测,长安汽车 纯电动,6.011
气帘,长安汽车 纯电动,6.106
儿童安全锁,长安汽车 纯电动,6.074
事故自动下电,长安汽车 纯电动,6.132
电池回收,长安汽车 纯电动,6.017
冬季城市纯电续航,长安汽车 纯电动,5.726
远程解锁／上锁,长安汽车 纯电动,6.145
排放,长安汽车 纯电动,6.541
PM2.5过滤,长安汽车 纯电动,6.319
耐腐蚀性,长安汽车 纯电动,6.134
应急照明,长安汽车 纯电动,6.056
车门防夹,长安汽车 纯电动,6.151
碳足迹,长安汽车 纯电动,6.184
过弯侧倾抑制,长安汽车 纯电动,6.252
座椅臀部支撑程度,长安汽车 纯电动,6.364
远程车辆状态查看,长安汽车 纯电动,6.009
座椅靠背角度调节,长安汽车 纯电动,6.321
传感器可靠性,长安汽车 纯电动,5.997
车机芯片算力,长安汽车 纯电动,6.142
座椅调整防夹,长安汽车 纯电动,6.041
三脚架,长安汽车 纯电动,5.866
耐热,长安汽车 纯电动,6.067
耐寒,长安汽车 纯电动,6.044
远程开启／关闭车窗,长安汽车 纯电动,5.952
30%SOC～80%SOC,长安汽车 纯电动,6.284
夏季城市纯电续航,长安汽车 纯电动,6.383
车辆追踪／报警,长安汽车 纯电动,5.882
安全带主动预紧,长安汽车 纯电动,6.147
超充兼容性,长安汽车 纯电动,5.86
防尘,长安汽车 纯电动,6.056
无钥匙进入／启动,长安汽车 纯电动,6.244
仅限用物质,长安汽车 纯电动,6.065
主动安全车道保持,长安汽车 纯电动,6.058
防水,长安汽车 纯电动,6.059
一键寻车,长安汽车 纯电动,5.912
防晒,长安汽车 纯电动,6.068
音响声音分区,长安汽车 纯电动,5.743
正碰时车身强度,长安汽车 纯电动,6.226
侧碰时车身强度,长安汽车 纯电动,6.23
追尾时车身强度,长安汽车 纯电动,6.221
偏置碰时车身强度,长安汽车 纯电动,6.224
车机屏幕数量,长安汽车 纯电动,6.142
座椅位置调节,长安汽车 纯电动,6.225
车距调节,长安汽车 纯电动,5.829
并线辅助,长安汽车 纯电动,5.79
座椅靠背厚度,长安汽车 纯电动,6.259
悬架软硬度,长安汽车 纯电动,6.23
电耗NEDC,长安汽车 纯电动,6.268
开门预警,长安汽车 纯电动,5.967
自动落锁,长安汽车 纯电动,6.15
摄像头,长安汽车 纯电动,6.027
座椅按摩,长安汽车 纯电动,5.331
碰撞后自动拨打120,长安汽车 纯电动,6.009
车内视野,长安汽车 纯电动,6.479
高精地图,长安汽车 纯电动,5.931
热成型钢强度,长安汽车 纯电动,6.226
碰撞解锁,长安汽车 纯电动,6.12
碰撞前车身姿态调整,长安汽车 纯电动,5.717
空调风量,长安汽车 纯电动,6.462
灯光,长安汽车 纯电动,6.841
抬头显示,长安汽车 纯电动,5.382
夜视系统,长安汽车 纯电动,5.372
车内夜间效果,长安汽车 纯电动,5.892
儿童误触碰,长安汽车 纯电动,5.822
车漆质感,长安汽车 纯电动,6.246
涉水深度,长安汽车 纯电动,5.879
夜间行人监测,长安汽车 纯电动,5.453
内饰异响,长安汽车 纯电动,5.583
SOS紧急呼叫,长安汽车 纯电动,6.051
轮胎附着力,长安汽车 纯电动,6.199
坐垫柔软程度,长安汽车 纯电动,6.338
内饰接缝与拼接,长安汽车 纯电动,6.109
隔振,长安汽车 纯电动,6.096
空调出风口设计,长安汽车 纯电动,6.28
CarPlay,长安汽车 纯电动,5.848
自动空调,长安汽车 纯电动,6.696
车载KTV,长安汽车 纯电动,5.314
悬架形式,长安汽车 纯电动,6.076
高清大屏,长安汽车 纯电动,6.775
空调风感,长安汽车 纯电动,6.278
毫米波雷达,长安汽车 纯电动,5.515
方向盘功能,长安汽车 纯电动,6.19
空调噪音,长安汽车 纯电动,5.997
记忆泊车,长安汽车 纯电动,5.351
哨兵模式,长安汽车 纯电动,5.527
手势控制,长安汽车 纯电动,5.315
方向盘虚位,长安汽车 纯电动,5.903
侧面外观,长安汽车 纯电动,6.87
激光雷达,长安汽车 纯电动,5.318
0%SOC～100%SOC,长安汽车 纯电动,6.022
座椅头枕,长安汽车 纯电动,6.147
馈电状态短时最高车速,长安汽车 纯电动,5.877
车载游戏,长安汽车 纯电动,5.316
座椅腰部支撑,长安汽车 纯电动,5.925
360影像,长安汽车 纯电动,6.079
座椅周边储物空间,长安汽车 纯电动,6.019
转弯半径,长安汽车 纯电动,6.333
轴距,长安汽车 纯电动,6.293
方向盘加热,长安汽车 纯电动,5.386
NOA,长安汽车 纯电动,5.375
无图自动驾驶,长安汽车 纯电动,5.328
负离子发生器,长安汽车 纯电动,5.777
座椅折叠后空间,长安汽车 纯电动,6.586
双层玻璃,长安汽车 纯电动,5.647
OTA,长安汽车 纯电动,6.099
车门板储物空间,长安汽车 纯电动,6.213
座椅打孔,长安汽车 纯电动,5.601
冬季高速纯电续航,长安汽车 纯电动,5.611
手部放置空间,长安汽车 纯电动,6.266
座椅腿托,长安汽车 纯电动,5.356
仪表盘,长安汽车 纯电动,6.482
馈电状态可持续最高车速,长安汽车 纯电动,5.868
香氛,长安汽车 纯电动,5.385
满电状态短时最高车速,长安汽车 纯电动,6.421
保值率,长安汽车 纯电动,5.694
前备箱空间,长安汽车 纯电动,5.411
车顶线条,长安汽车 纯电动,6.404
座椅联动,长安汽车 纯电动,5.373
三排进出便利性,长安汽车 纯电动,5.576
维修便利性,长安汽车 纯电动,5.997
无线充电,长安汽车 纯电动,5.539
扶手箱空间,长安汽车 纯电动,6.123
夏季高速纯电续航,长安汽车 纯电动,6.198
满电状态可持续最高车速,长安汽车 纯电动,6.383
空调分区,长安汽车 纯电动,5.993
后轮转向,长安汽车 纯电动,5.302
车窗外观,长安汽车 纯电动,6.175
主动降噪,长安汽车 纯电动,5.633
轮毂外观,长安汽车 纯电动,6.443
灭菌,长安汽车 纯电动,5.676
滤芯更换提醒,长安汽车 纯电动,5.688
中控面板功能,长安汽车 纯电动,6.542
质保时间,长安汽车 纯电动,6.314
手套箱空间,长安汽车 纯电动,6.07
保养周期,长安汽车 纯电动,6.198
靠背加热,长安汽车 纯电动,5.487
主驾操作区功能,长安汽车 纯电动,6.446
车门大小,长安汽车 纯电动,6.032
靠背通风,长安汽车 纯电动,5.403
充电接口,长安汽车 纯电动,5.955
座椅头枕音箱,长安汽车 纯电动,5.316
车门开度,长安汽车 纯电动,6.061
离地间隙,长安汽车 纯电动,5.97
接近角,长安汽车 纯电动,5.875
离去角,长安汽车 纯电动,5.875
转向回正力,长安汽车 纯电动,6.0
开关门质感,长安汽车 纯电动,5.974
可变转向比,长安汽车 纯电动,5.433
悬架高度,长安汽车 纯电动,5.881
小桌板,长安汽车 纯电动,5.318
自动驻车,长安汽车 纯电动,6.322
天窗,长安汽车 纯电动,5.55
